Percentage served,Time in ms
0,175.919
1,238.023
2,270.206
3,300.704
4,315.826
5,318.544
6,321.161
7,323.081
8,323.581
9,323.842
10,324.247
11,324.661
12,324.872
13,325.039
14,325.312
15,325.433
16,325.622
17,325.870
18,326.093
19,326.343
20,326.601
21,326.972
22,327.435
23,328.115
24,328.578
25,328.836
26,329.127
27,329.636
28,330.137
29,330.463
30,330.679
31,331.113
32,331.506
33,331.708
34,331.975
35,332.395
36,333.430
37,333.876
38,334.657
39,335.234
40,335.601
41,336.164
42,337.278
43,338.200
44,338.745
45,339.365
46,339.898
47,340.591
48,341.557
49,342.217
50,343.504
51,344.023
52,344.481
53,345.138
54,345.652
55,346.152
56,346.458
57,346.773
58,347.007
59,347.295
60,347.599
61,347.844
62,347.979
63,348.270
64,348.595
65,348.954
66,349.409
67,350.563
68,352.240
69,353.191
70,353.797
71,354.808
72,356.626
73,357.738
74,359.356
75,360.553
76,361.986
77,365.772
78,368.814
79,371.289
80,372.759
81,373.820
82,582.329
83,837.720
84,872.461
85,892.020
86,908.989
87,933.688
88,973.988
89,1027.550
90,1046.077
91,1060.121
92,1225.853
93,1352.953
94,1369.042
95,1616.147
96,1739.768
97,1895.710
98,3357.255
99,3379.791
100,4768.077
