Percentage served,Time in ms
0,74.384
1,93.532
2,113.149
3,133.085
4,153.336
5,187.530
6,188.013
7,189.597
8,190.220
9,192.716
10,193.751
11,194.054
12,195.049
13,195.358
14,196.039
15,196.375
16,196.544
17,197.050
18,197.179
19,197.270
20,197.477
21,197.835
22,198.091
23,198.345
24,198.436
25,198.595
26,198.757
27,198.872
28,198.976
29,199.065
30,199.329
31,199.593
32,199.782
33,200.019
34,200.228
35,200.464
36,201.009
37,203.301
38,204.569
39,204.915
40,205.462
41,205.612
42,205.748
43,205.843
44,205.932
45,206.016
46,206.117
47,206.234
48,206.428
49,206.814
50,208.082
51,208.784
52,210.041
53,210.317
54,210.419
55,210.484
56,210.534
57,210.612
58,210.733
59,210.804
60,210.917
61,210.991
62,211.074
63,211.373
64,211.632
65,211.772
66,211.851
67,211.929
68,212.023
69,212.153
70,212.185
71,212.245
72,212.297
73,212.374
74,212.574
75,212.685
76,212.777
77,212.844
78,212.947
79,213.026
80,213.116
81,213.237
82,213.332
83,213.421
84,213.481
85,213.538
86,213.633
87,213.751
88,213.834
89,213.976
90,214.100
91,214.669
92,214.809
93,215.360
94,215.448
95,216.311
96,217.877
97,220.427
98,220.662
99,221.048
100,3235.321
