Percentage served,Time in ms
0,107.953
1,147.129
2,162.623
3,180.433
4,198.902
5,218.340
6,224.567
7,225.207
8,225.633
9,226.003
10,226.227
11,226.443
12,226.566
13,226.646
14,226.755
15,226.920
16,227.054
17,227.243
18,227.371
19,227.480
20,227.694
21,227.894
22,228.132
23,228.296
24,228.476
25,228.633
26,228.801
27,228.908
28,229.090
29,229.247
30,229.739
31,229.964
32,230.199
33,230.490
34,230.607
35,230.826
36,231.531
37,232.266
38,232.847
39,233.244
40,233.331
41,233.849
42,233.979
43,234.090
44,234.243
45,234.306
46,234.414
47,234.578
48,234.854
49,235.181
50,235.407
51,235.593
52,235.739
53,236.101
54,236.552
55,236.802
56,237.020
57,237.309
58,238.318
59,238.787
60,239.652
61,240.413
62,240.924
63,241.701
64,242.506
65,243.074
66,243.528
67,243.970
68,244.195
69,244.678
70,244.980
71,245.380
72,245.701
73,245.927
74,246.108
75,246.343
76,247.082
77,247.809
78,249.701
79,251.846
80,253.296
81,254.484
82,256.952
83,257.993
84,258.802
85,260.362
86,264.372
87,272.648
88,288.248
89,301.944
90,487.755
91,582.957
92,623.784
93,780.073
94,888.570
95,922.845
96,949.910
97,1250.057
98,1596.385
99,1703.685
100,3982.490
