Percentage served,Time in ms
0,9.724
1,61.902
2,78.672
3,78.712
4,78.807
5,80.270
6,80.670
7,82.318
8,82.391
9,83.839
10,83.951
11,84.062
12,84.149
13,84.181
14,84.217
15,84.810
16,85.139
17,85.446
18,85.775
19,86.273
20,88.752
21,88.772
22,88.810
23,89.916
24,90.912
25,90.948
26,91.048
27,91.513
28,95.476
29,96.052
30,96.084
31,96.220
32,99.332
33,100.235
34,100.785
35,101.021
36,104.655
37,105.636
38,105.792
39,105.859
40,106.038
41,106.112
42,106.231
43,106.267
44,106.907
45,107.183
46,114.997
47,115.616
48,116.239
49,117.048
50,117.933
51,118.660
52,119.598
53,119.784
54,119.906
55,120.771
56,121.652
57,122.444
58,122.886
59,123.093
60,123.176
61,123.324
62,123.520
63,123.844
64,124.642
65,125.524
66,126.379
67,127.156
68,127.947
69,128.787
70,129.744
71,130.615
72,131.377
73,132.040
74,132.567
75,133.472
76,134.311
77,135.043
78,135.954
79,152.876
80,163.054
81,163.131
82,163.187
83,163.258
84,172.985
85,173.750
86,174.481
87,175.104
88,175.760
89,176.522
90,288.189
91,292.502
92,300.046
93,302.171
94,306.275
95,307.108
96,308.030
97,312.059
98,319.248
99,371.263
100,373.904
