Percentage served,Time in ms
0,15.225
1,61.765
2,62.582
3,63.404
4,64.005
5,66.236
6,66.597
7,66.955
8,67.221
9,67.577
10,67.916
11,68.243
12,69.766
13,70.708
14,74.606
15,76.608
16,79.041
17,79.955
18,80.733
19,81.586
20,87.474
21,88.017
22,88.164
23,88.373
24,88.621
25,88.905
26,89.152
27,89.517
28,89.910
29,90.230
30,90.432
31,90.821
32,90.947
33,91.238
34,91.746
35,91.905
36,91.997
37,92.172
38,92.618
39,92.768
40,93.214
41,93.729
42,94.603
43,97.872
44,98.477
45,99.226
46,106.524
47,107.066
48,107.775
49,109.741
50,117.722
51,135.589
52,137.812
53,139.134
54,140.128
55,142.055
56,143.162
57,143.635
58,144.047
59,145.753
60,147.697
61,148.901
62,149.513
63,151.921
64,156.005
65,157.617
66,159.819
67,160.277
68,161.099
69,161.608
70,162.508
71,163.089
72,163.779
73,164.354
74,164.834
75,166.848
76,166.975
77,167.521
78,167.875
79,168.093
80,168.774
81,199.061
82,208.100
83,209.280
84,209.820
85,210.625
86,211.172
87,212.055
88,212.680
89,213.876
90,215.277
91,309.498
92,311.064
93,312.722
94,345.035
95,346.619
96,348.109
97,747.899
98,749.446
99,750.267
100,751.911
