Percentage served,Time in ms
0,296.041
1,368.536
2,434.253
3,501.927
4,571.155
5,665.224
6,669.727
7,670.790
8,671.872
9,673.367
10,674.639
11,675.720
12,676.404
13,676.818
14,677.187
15,677.603
16,678.121
17,678.593
18,679.253
19,680.013
20,680.730
21,681.314
22,682.135
23,682.841
24,683.281
25,683.575
26,684.019
27,684.335
28,684.716
29,684.990
30,685.251
31,685.531
32,685.857
33,686.407
34,686.812
35,687.371
36,688.402
37,689.151
38,689.695
39,690.240
40,690.646
41,691.165
42,691.568
43,692.168
44,692.667
45,693.400
46,694.037
47,694.445
48,694.730
49,695.024
50,695.310
51,695.508
52,695.689
53,695.941
54,696.140
55,696.458
56,696.929
57,697.420
58,698.117
59,698.809
60,699.665
61,700.327
62,701.191
63,702.167
64,702.948
65,703.531
66,704.249
67,705.252
68,706.043
69,707.280
70,708.614
71,709.379
72,710.114
73,710.941
74,712.213
75,713.057
76,714.263
77,715.395
78,716.620
79,718.618
80,723.199
81,728.033
82,749.913
83,1212.341
84,1369.216
85,1381.369
86,1385.215
87,1394.069
88,1398.891
89,1405.978
90,1466.333
91,1679.411
92,1707.199
93,1723.987
94,1964.271
95,2411.694
96,2748.193
97,3739.299
98,4459.521
99,5816.890
100,11916.311
