Percentage served,Time in ms
0,294.338
1,325.884
2,357.200
3,387.745
4,419.009
5,451.167
6,482.948
7,514.935
8,547.241
9,573.116
10,642.416
11,645.123
12,645.986
13,646.437
14,647.203
15,647.880
16,648.591
17,649.396
18,649.957
19,650.450
20,650.949
21,651.471
22,652.180
23,652.862
24,653.685
25,654.404
26,654.907
27,655.432
28,655.994
29,656.596
30,657.194
31,657.601
32,657.974
33,658.503
34,658.841
35,659.436
36,660.231
37,660.705
38,660.930
39,661.163
40,661.764
41,662.360
42,662.986
43,663.317
44,664.448
45,664.889
46,665.330
47,666.171
48,667.052
49,667.928
50,668.527
51,668.957
52,669.501
53,669.928
54,670.366
55,670.688
56,671.038
57,671.479
58,671.882
59,672.477
60,673.035
61,673.580
62,674.021
63,674.526
64,675.017
65,675.690
66,676.657
67,677.465
68,678.054
69,678.960
70,683.339
71,687.581
72,691.479
73,693.059
74,694.998
75,696.929
76,747.584
77,829.273
78,930.591
79,1116.074
80,1195.122
81,1250.848
82,1343.258
83,1350.114
84,1354.034
85,1357.627
86,1361.540
87,1367.764
88,1376.540
89,1557.827
90,1674.920
91,1699.146
92,1964.261
93,2055.437
94,2356.189
95,2654.333
96,2732.667
97,2767.802
98,3742.364
99,4799.097
100,6506.241
