Percentage served,Time in ms
0,45.566
1,54.884
2,64.401
3,73.876
4,83.490
5,93.148
6,102.988
7,112.885
8,122.683
9,132.702
10,200.748
11,201.108
12,201.139
13,201.221
14,201.288
15,201.331
16,201.348
17,201.365
18,201.397
19,201.411
20,201.448
21,201.475
22,201.507
23,201.681
24,201.836
25,202.701
26,203.257
27,203.441
28,203.605
29,203.931
30,204.152
31,204.565
32,204.679
33,204.699
34,204.713
35,204.723
36,204.735
37,204.745
38,204.752
39,204.758
40,204.763
41,204.769
42,204.775
43,204.782
44,204.791
45,204.806
46,204.822
47,204.839
48,204.849
49,204.856
50,204.864
51,204.871
52,204.882
53,204.898
54,204.917
55,204.931
56,204.943
57,204.958
58,204.969
59,204.986
60,205.088
61,205.440
62,205.524
63,205.551
64,205.592
65,205.617
66,205.638
67,205.661
68,205.693
69,205.735
70,205.767
71,205.781
72,205.802
73,205.845
74,205.996
75,206.099
76,206.130
77,206.145
78,206.168
79,206.193
80,206.214
81,206.249
82,206.274
83,206.286
84,206.304
85,206.351
86,206.461
87,206.696
88,206.799
89,206.822
90,207.128
91,207.232
92,207.408
93,207.519
94,207.598
95,207.624
96,207.996
97,208.110
98,208.154
99,208.331
100,1263.892
