Percentage served,Time in ms
0,9.223
1,9.287
2,9.292
3,9.331
4,9.457
5,11.490
6,16.218
7,28.874
8,42.679
9,60.086
10,79.094
11,98.845
12,108.715
13,108.900
14,109.253
15,109.438
16,110.268
17,110.479
18,110.600
19,110.656
20,110.696
21,110.731
22,110.839
23,110.977
24,111.074
25,111.188
26,111.368
27,111.784
28,111.943
29,112.106
30,112.348
31,113.014
32,113.526
33,113.987
34,114.481
35,114.812
36,115.063
37,115.524
38,115.934
39,116.151
40,116.504
41,116.772
42,116.913
43,117.002
44,117.146
45,117.238
46,117.286
47,117.383
48,117.436
49,117.613
50,117.802
51,117.838
52,117.880
53,117.975
54,118.055
55,118.247
56,118.420
57,118.609
58,118.927
59,119.782
60,120.542
61,120.807
62,121.079
63,121.138
64,121.193
65,121.270
66,121.401
67,122.647
68,125.128
69,126.027
70,127.385
71,128.201
72,129.442
73,130.051
74,131.157
75,131.917
76,133.823
77,134.923
78,135.580
79,135.629
80,136.485
81,140.105
82,143.566
83,147.016
84,149.706
85,152.955
86,156.289
87,162.060
88,166.759
89,282.048
90,283.717
91,284.581
92,293.251
93,294.943
94,303.701
95,357.350
96,382.347
97,411.401
98,474.762
99,591.432
100,607.406
