Percentage served,Time in ms
0,33.241
1,73.339
2,92.199
3,111.225
4,131.887
5,192.359
6,192.827
7,192.959
8,193.724
9,193.782
10,194.069
11,194.106
12,194.316
13,194.682
14,194.816
15,194.889
16,195.071
17,196.089
18,196.343
19,196.532
20,196.836
21,197.168
22,197.275
23,197.377
24,197.441
25,197.563
26,197.649
27,198.271
28,198.475
29,198.712
30,198.872
31,199.065
32,199.272
33,199.355
34,199.464
35,199.557
36,199.600
37,199.654
38,199.709
39,199.766
40,200.363
41,200.513
42,200.603
43,200.843
44,200.947
45,201.080
46,201.154
47,201.179
48,201.213
49,201.265
50,201.296
51,201.346
52,201.382
53,201.413
54,201.494
55,201.543
56,201.581
57,201.646
58,201.681
59,201.742
60,201.777
61,201.832
62,201.891
63,201.945
64,202.030
65,202.059
66,202.109
67,202.162
68,202.227
69,202.285
70,202.401
71,202.453
72,202.563
73,202.852
74,202.939
75,203.026
76,203.089
77,203.125
78,203.147
79,203.176
80,203.248
81,203.324
82,203.370
83,203.396
84,203.433
85,203.494
86,203.526
87,203.583
88,203.712
89,203.796
90,203.844
91,203.871
92,203.986
93,204.049
94,204.082
95,204.142
96,204.164
97,204.183
98,204.217
99,204.315
100,1851.813
