Percentage served,Time in ms
0,5.824
1,5.855
2,12.778
3,21.528
4,30.413
5,41.121
6,52.305
7,58.782
8,61.345
9,64.398
10,67.315
11,69.889
12,73.228
13,76.093
14,79.040
15,82.119
16,84.859
17,85.738
18,86.801
19,88.094
20,89.169
21,90.009
22,90.968
23,92.059
24,93.211
25,94.145
26,95.563
27,96.493
28,97.573
29,98.559
30,99.820
31,100.660
32,101.647
33,101.853
34,101.971
35,102.146
36,102.542
37,102.828
38,102.908
39,102.945
40,102.988
41,103.026
42,103.063
43,103.172
44,103.266
45,103.414
46,103.683
47,104.090
48,104.621
49,104.671
50,104.752
51,104.833
52,104.885
53,104.936
54,105.048
55,105.090
56,105.109
57,105.152
58,105.222
59,105.288
60,105.348
61,105.506
62,105.607
63,105.655
64,105.683
65,105.733
66,105.799
67,105.943
68,105.981
69,106.120
70,106.337
71,106.445
72,106.537
73,106.751
74,106.819
75,107.030
76,107.073
77,107.185
78,107.242
79,107.338
80,107.394
81,107.500
82,107.580
83,107.649
84,107.776
85,107.795
86,107.816
87,107.832
88,107.862
89,107.934
90,108.008
91,108.045
92,108.272
93,109.183
94,273.139
95,281.380
96,296.416
97,310.619
98,319.370
99,335.978
100,360.153
