Percentage served,Time in ms
0,9.196
1,16.412
2,24.067
3,32.174
4,40.924
5,49.942
6,57.760
7,60.036
8,62.820
9,65.593
10,68.780
11,71.467
12,74.454
13,77.430
14,80.799
15,83.698
16,86.615
17,87.562
18,88.508
19,89.348
20,89.989
21,90.824
22,91.814
23,93.095
24,93.726
25,94.666
26,95.999
27,96.812
28,97.707
29,98.675
30,99.648
31,100.607
32,100.925
33,101.074
34,101.107
35,101.201
36,101.328
37,102.360
38,102.778
39,102.983
40,103.033
41,103.086
42,103.124
43,103.202
44,103.268
45,103.444
46,103.559
47,103.696
48,103.744
49,103.817
50,103.882
51,103.944
52,103.980
53,104.109
54,104.190
55,104.278
56,104.405
57,104.708
58,104.746
59,104.835
60,104.866
61,105.167
62,105.323
63,105.389
64,105.474
65,105.770
66,106.038
67,106.082
68,106.175
69,106.510
70,106.662
71,106.804
72,106.882
73,106.930
74,106.955
75,106.986
76,107.006
77,107.015
78,107.033
79,107.063
80,107.098
81,107.120
82,107.142
83,107.163
84,107.238
85,107.344
86,107.809
87,107.930
88,108.061
89,108.906
90,109.135
91,109.440
92,109.658
93,110.270
94,273.863
95,281.485
96,289.540
97,296.941
98,352.496
99,502.531
100,507.527
