Percentage served,Time in ms
0,22.637
1,29.579
2,37.619
3,46.354
4,54.182
5,56.302
6,58.481
7,60.702
8,62.861
9,65.007
10,67.363
11,69.434
12,71.825
13,74.377
14,77.101
15,78.241
16,79.180
17,80.128
18,81.171
19,82.234
20,83.169
21,84.073
22,85.093
23,86.048
24,87.036
25,87.879
26,88.895
27,89.835
28,90.892
29,91.857
30,92.959
31,93.856
32,94.864
33,95.800
34,96.692
35,97.786
36,97.796
37,97.814
38,98.746
39,101.488
40,101.681
41,101.719
42,101.784
43,101.891
44,102.098
45,102.199
46,102.371
47,102.428
48,102.606
49,102.738
50,102.827
51,102.853
52,102.867
53,102.998
54,103.065
55,103.192
56,103.222
57,103.240
58,103.311
59,103.329
60,103.437
61,103.549
62,103.710
63,103.823
64,103.938
65,104.161
66,104.387
67,104.468
68,104.516
69,104.571
70,104.693
71,104.838
72,105.036
73,105.143
74,105.286
75,105.359
76,105.461
77,105.606
78,105.731
79,105.872
80,106.190
81,106.483
82,106.716
83,107.023
84,107.450
85,107.817
86,108.014
87,108.316
88,108.607
89,108.685
90,108.732
91,108.752
92,108.810
93,108.858
94,272.823
95,305.535
96,319.367
97,330.080
98,502.310
99,503.163
100,509.274
