Percentage served,Time in ms
0,8.448
1,14.633
2,21.215
3,28.556
4,37.355
5,47.987
6,54.853
7,56.942
8,59.674
9,62.592
10,65.415
11,68.525
12,71.368
13,74.176
14,77.129
15,80.465
16,81.560
17,82.005
18,82.777
19,83.476
20,84.310
21,85.385
22,86.337
23,87.218
24,88.036
25,89.013
26,89.935
27,90.864
28,91.720
29,92.548
30,93.353
31,93.989
32,94.425
33,94.595
34,94.742
35,94.867
36,94.959
37,95.073
38,95.342
39,97.059
40,97.579
41,97.730
42,97.898
43,97.984
44,98.059
45,98.439
46,98.764
47,98.895
48,99.130
49,99.579
50,99.750
51,99.980
52,100.093
53,100.180
54,100.660
55,101.519
56,101.849
57,102.001
58,102.271
59,102.318
60,102.429
61,102.489
62,102.507
63,102.551
64,102.618
65,102.710
66,102.757
67,102.780
68,102.818
69,102.882
70,102.947
71,103.046
72,103.120
73,103.287
74,103.708
75,103.908
76,103.940
77,103.953
78,103.970
79,104.007
80,104.200
81,104.282
82,104.817
83,104.899
84,104.990
85,105.050
86,105.109
87,105.172
88,105.294
89,105.453
90,105.809
91,105.912
92,106.122
93,262.710
94,271.368
95,273.043
96,348.559
97,357.429
98,477.843
99,482.463
100,483.456
