Percentage served,Time in ms
0,76.163
1,107.169
2,112.718
3,117.971
4,123.379
5,128.805
6,135.794
7,141.145
8,147.029
9,152.448
10,157.910
11,163.444
12,168.954
13,174.835
14,180.668
15,186.539
16,192.168
17,197.846
18,203.936
19,208.184
20,210.413
21,212.916
22,215.960
23,218.551
24,220.487
25,223.060
26,223.854
27,224.092
28,224.342
29,224.660
30,225.107
31,225.495
32,225.681
33,225.867
34,226.111
35,226.344
36,226.547
37,226.607
38,226.795
39,227.049
40,227.188
41,227.294
42,227.523
43,227.610
44,227.753
45,228.971
46,229.313
47,229.517
48,229.560
49,229.618
50,229.780
51,229.841
52,229.910
53,229.962
54,230.017
55,230.077
56,230.141
57,230.182
58,230.234
59,230.268
60,230.348
61,230.460
62,230.543
63,230.839
64,230.935
65,230.993
66,231.119
67,231.198
68,231.235
69,231.319
70,231.408
71,231.755
72,231.859
73,232.480
74,232.627
75,232.728
76,232.804
77,232.998
78,233.071
79,233.211
80,233.788
81,350.713
82,372.699
83,384.813
84,416.140
85,444.166
86,500.458
87,579.525
88,593.724
89,655.526
90,670.660
91,694.112
92,726.277
93,744.891
94,793.272
95,813.604
96,860.260
97,866.170
98,879.234
99,898.874
100,927.827
