Percentage served,Time in ms
0,93.646
1,98.516
2,103.859
3,108.780
4,113.729
5,118.856
6,123.973
7,129.285
8,134.314
9,139.407
10,144.518
11,149.631
12,154.722
13,159.849
14,165.149
15,170.670
16,176.158
17,181.615
18,187.509
19,190.515
20,193.112
21,194.625
22,196.226
23,198.864
24,201.590
25,203.569
26,204.055
27,204.306
28,204.641
29,204.966
30,205.376
31,210.323
32,212.444
33,213.571
34,213.826
35,213.887
36,214.063
37,214.244
38,214.324
39,214.403
40,214.515
41,214.679
42,214.825
43,215.202
44,215.409
45,215.552
46,215.725
47,217.805
48,218.936
49,219.385
50,219.465
51,219.594
52,219.681
53,219.729
54,219.910
55,219.955
56,220.020
57,220.048
58,220.066
59,220.109
60,220.215
61,220.244
62,220.299
63,220.333
64,220.378
65,220.416
66,220.445
67,220.470
68,220.490
69,220.521
70,220.556
71,220.662
72,220.709
73,220.725
74,220.760
75,220.784
76,220.807
77,220.843
78,220.922
79,220.961
80,221.026
81,221.155
82,221.369
83,335.609
84,357.501
85,394.286
86,402.400
87,451.072
88,484.832
89,503.270
90,542.792
91,560.333
92,575.636
93,732.094
94,757.036
95,771.945
96,817.012
97,827.921
98,864.683
99,888.276
100,1010.616
