Percentage served,Time in ms
0,144.265
1,153.791
2,163.484
3,173.147
4,182.769
5,192.498
6,201.932
7,211.516
8,221.292
9,231.097
10,241.297
11,251.096
12,261.042
13,270.959
14,280.986
15,290.875
16,301.081
17,311.168
18,321.569
19,331.602
20,367.776
21,372.632
22,375.984
23,377.048
24,377.587
25,377.740
26,378.143
27,378.357
28,378.888
29,379.481
30,379.981
31,380.759
32,382.544
33,384.272
34,385.304
35,385.757
36,386.198
37,386.579
38,387.232
39,387.538
40,387.709
41,387.839
42,387.954
43,388.174
44,388.350
45,388.587
46,388.741
47,389.074
48,389.376
49,389.844
50,390.444
51,394.769
52,396.261
53,396.975
54,397.408
55,397.761
56,398.484
57,398.955
58,399.356
59,400.122
60,400.722
61,401.309
62,401.971
63,403.121
64,403.797
65,404.000
66,404.065
67,404.171
68,404.249
69,404.305
70,404.344
71,404.477
72,404.585
73,404.683
74,404.719
75,404.814
76,404.888
77,404.930
78,405.044
79,405.281
80,467.061
81,499.193
82,513.951
83,545.895
84,568.105
85,590.942
86,644.773
87,687.352
88,754.471
89,784.192
90,865.249
91,932.641
92,977.338
93,1011.889
94,1026.623
95,1038.911
96,1090.298
97,1094.376
98,1101.019
99,1169.941
100,1725.349
