Percentage served,Time in ms
0,143.097
1,152.134
2,161.779
3,171.007
4,180.447
5,190.139
6,199.734
7,209.425
8,219.077
9,228.823
10,238.522
11,248.887
12,258.844
13,268.999
14,278.830
15,288.931
16,298.874
17,309.131
18,319.190
19,329.285
20,353.743
21,359.806
22,361.548
23,363.227
24,364.079
25,364.370
26,364.631
27,364.750
28,365.145
29,365.399
30,365.682
31,366.024
32,369.207
33,370.319
34,371.021
35,371.954
36,372.745
37,373.486
38,374.140
39,374.633
40,375.331
41,376.057
42,377.529
43,377.846
44,378.302
45,379.819
46,381.837
47,383.958
48,390.364
49,393.102
50,394.137
51,395.878
52,397.434
53,398.144
54,399.229
55,399.877
56,400.586
57,401.003
58,401.351
59,402.096
60,403.628
61,404.110
62,404.472
63,404.592
64,404.826
65,405.037
66,405.177
67,405.205
68,405.242
69,405.329
70,405.389
71,405.471
72,405.514
73,405.645
74,405.812
75,406.105
76,433.537
77,464.518
78,482.670
79,505.113
80,544.492
81,575.001
82,595.327
83,618.982
84,659.804
85,699.821
86,753.057
87,772.964
88,854.437
89,929.277
90,975.300
91,996.000
92,1009.813
93,1020.437
94,1031.309
95,1080.255
96,1088.100
97,1092.073
98,1094.415
99,1391.065
100,1707.797
