Percentage served,Time in ms
0,188.859
1,199.808
2,210.758
3,221.799
4,232.504
5,242.764
6,253.180
7,263.696
8,274.273
9,284.374
10,294.896
11,305.370
12,316.305
13,329.222
14,339.881
15,350.530
16,361.212
17,371.939
18,385.275
19,395.629
20,427.747
21,428.716
22,428.987
23,429.245
24,429.569
25,430.211
26,431.352
27,431.489
28,431.771
29,432.987
30,433.498
31,434.712
32,435.452
33,436.024
34,436.188
35,436.326
36,436.386
37,436.444
38,436.552
39,436.769
40,437.068
41,437.232
42,437.367
43,437.693
44,438.069
45,439.165
46,439.765
47,440.193
48,440.712
49,441.189
50,441.995
51,442.711
52,447.628
53,448.982
54,449.883
55,450.424
56,450.769
57,451.036
58,451.442
59,451.926
60,452.616
61,452.965
62,453.175
63,453.825
64,454.659
65,455.658
66,455.962
67,457.031
68,457.923
69,458.364
70,459.370
71,460.095
72,460.365
73,460.731
74,461.317
75,462.012
76,462.560
77,462.997
78,463.466
79,464.372
80,466.025
81,545.614
82,616.524
83,766.029
84,947.770
85,961.171
86,979.092
87,993.040
88,1016.059
89,1036.445
90,1061.538
91,1080.504
92,1093.455
93,1102.893
94,1134.920
95,1160.593
96,1481.365
97,1489.569
98,1679.202
99,1717.271
100,2150.635
