Percentage served,Time in ms
0,174.349
1,185.317
2,194.608
3,203.879
4,213.168
5,222.377
6,231.824
7,241.177
8,250.797
9,260.583
10,270.419
11,280.293
12,290.372
13,300.096
14,311.529
15,321.295
16,331.134
17,342.235
18,352.434
19,362.334
20,371.630
21,378.591
22,381.951
23,385.213
24,388.539
25,389.768
26,390.095
27,390.278
28,390.532
29,390.691
30,390.958
31,391.326
32,391.678
33,392.059
34,392.777
35,393.379
36,394.009
37,394.392
38,394.921
39,395.422
40,395.725
41,396.236
42,396.671
43,396.975
44,397.640
45,398.522
46,399.550
47,400.354
48,400.898
49,401.786
50,402.325
51,402.782
52,403.196
53,403.620
54,403.787
55,404.078
56,404.407
57,404.740
58,404.948
59,405.003
60,405.203
61,405.332
62,405.499
63,405.677
64,405.857
65,406.053
66,406.281
67,406.385
68,406.463
69,406.611
70,406.827
71,406.948
72,407.055
73,407.251
74,407.508
75,407.643
76,408.093
77,408.635
78,445.740
79,481.058
80,497.153
81,529.789
82,596.639
83,684.489
84,727.394
85,916.911
86,946.085
87,967.853
88,982.770
89,998.591
90,1006.817
91,1014.174
92,1021.951
93,1037.132
94,1062.657
95,1100.734
96,1115.159
97,1367.541
98,1611.628
99,1668.816
100,1760.836
