Percentage served,Time in ms
0,172.138
1,182.307
2,192.341
3,202.361
4,217.986
5,227.578
6,237.647
7,247.408
8,257.575
9,266.902
10,277.099
11,286.851
12,298.340
13,308.606
14,318.391
15,328.942
16,338.892
17,348.838
18,358.821
19,389.994
20,397.357
21,401.390
22,403.804
23,405.605
24,405.918
25,406.391
26,406.622
27,406.806
28,407.031
29,407.249
30,407.345
31,407.441
32,407.526
33,407.600
34,407.811
35,408.064
36,408.399
37,408.708
38,408.792
39,408.868
40,409.072
41,409.213
42,409.418
43,409.746
44,410.067
45,410.429
46,410.617
47,410.824
48,411.316
49,411.717
50,411.911
51,411.981
52,412.178
53,412.268
54,412.451
55,412.532
56,412.606
57,412.659
58,412.826
59,413.003
60,413.166
61,413.275
62,413.346
63,413.407
64,413.636
65,413.876
66,414.287
67,414.562
68,415.254
69,415.718
70,416.247
71,416.807
72,417.063
73,417.327
74,417.701
75,417.953
76,418.615
77,419.884
78,420.435
79,421.209
80,422.851
81,484.174
82,505.957
83,556.647
84,618.595
85,707.768
86,768.161
87,958.698
88,974.195
89,987.352
90,1006.410
91,1015.329
92,1026.416
93,1044.396
94,1052.858
95,1066.363
96,1108.158
97,1124.705
98,1425.880
99,1666.867
100,1772.549
