Percentage served,Time in ms
0,169.885
1,179.773
2,189.814
3,199.797
4,209.700
5,219.604
6,228.912
7,238.727
8,248.532
9,258.437
10,269.506
11,279.488
12,289.411
13,299.827
14,309.911
15,320.280
16,330.287
17,340.798
18,350.977
19,361.573
20,390.531
21,397.251
22,403.747
23,409.585
24,411.460
25,412.394
26,412.942
27,413.699
28,414.277
29,414.417
30,414.998
31,415.381
32,415.560
33,415.706
34,416.122
35,416.405
36,416.482
37,416.533
38,416.574
39,416.675
40,416.795
41,416.933
42,416.986
43,417.037
44,417.100
45,417.135
46,417.184
47,417.283
48,417.335
49,417.405
50,417.474
51,417.507
52,417.600
53,417.645
54,417.716
55,417.843
56,417.924
57,417.991
58,418.102
59,418.168
60,418.238
61,418.279
62,418.355
63,419.186
64,419.800
65,420.711
66,423.206
67,423.660
68,424.352
69,424.980
70,425.688
71,426.254
72,426.834
73,427.265
74,427.465
75,427.717
76,427.829
77,428.016
78,428.348
79,428.602
80,429.934
81,498.514
82,531.367
83,601.300
84,658.099
85,779.109
86,962.951
87,985.037
88,1007.612
89,1016.995
90,1032.369
91,1042.125
92,1050.312
93,1060.450
94,1069.503
95,1111.794
96,1115.739
97,1124.299
98,1332.545
99,1501.453
100,1980.810
