Percentage served,Time in ms
0,19.831
1,68.132
2,74.228
3,78.525
4,78.708
5,78.986
6,80.983
7,81.339
8,81.611
9,82.835
10,84.337
11,84.856
12,84.947
13,85.030
14,85.159
15,85.430
16,90.662
17,92.288
18,93.215
19,95.130
20,96.544
21,100.614
22,101.393
23,101.779
24,102.208
25,102.937
26,103.180
27,111.337
28,111.829
29,113.103
30,115.339
31,115.536
32,116.223
33,116.463
34,116.601
35,116.729
36,116.908
37,118.743
38,119.289
39,119.665
40,119.959
41,120.290
42,120.602
43,120.768
44,121.032
45,121.140
46,121.351
47,121.556
48,121.740
49,121.919
50,125.000
51,126.256
52,126.841
53,127.081
54,127.311
55,129.396
56,130.458
57,131.296
58,132.314
59,133.886
60,136.690
61,136.767
62,137.795
63,138.795
64,141.918
65,143.530
66,147.605
67,148.682
68,149.916
69,151.204
70,154.660
71,155.446
72,156.256
73,157.438
74,158.616
75,159.726
76,160.660
77,161.717
78,162.364
79,163.369
80,164.350
81,165.434
82,166.534
83,167.776
84,168.926
85,169.983
86,171.079
87,172.266
88,173.316
89,174.418
90,175.569
91,176.451
92,177.295
93,178.457
94,184.401
95,184.527
96,184.730
97,185.127
98,200.980
99,472.814
100,488.767
