Percentage served,Time in ms
0,10.012
1,65.087
2,70.150
3,71.349
4,72.918
5,82.498
6,82.767
7,82.810
8,82.999
9,84.936
10,85.013
11,85.043
12,93.101
13,94.410
14,95.821
15,96.058
16,96.820
17,96.879
18,96.899
19,96.988
20,97.393
21,98.593
22,100.725
23,101.775
24,102.782
25,104.136
26,104.296
27,104.354
28,104.590
29,105.428
30,106.648
31,107.893
32,107.955
33,107.990
34,108.068
35,110.625
36,111.280
37,111.753
38,113.073
39,114.823
40,115.048
41,115.134
42,115.321
43,117.945
44,119.166
45,120.513
46,121.733
47,122.805
48,124.072
49,125.134
50,126.496
51,127.224
52,127.468
53,127.548
54,127.827
55,127.922
56,127.990
57,128.210
58,129.343
59,130.537
60,131.872
61,133.283
62,133.791
63,133.842
64,134.859
65,140.141
66,142.286
67,142.416
68,142.466
69,142.519
70,143.871
71,145.054
72,150.016
73,161.068
74,162.261
75,162.363
76,163.213
77,163.419
78,164.441
79,165.734
80,166.680
81,175.303
82,175.996
83,182.527
84,182.595
85,182.624
86,182.660
87,189.826
88,208.648
89,208.959
90,208.984
91,209.010
92,209.185
93,364.238
94,365.820
95,369.160
96,370.870
97,372.781
98,390.688
99,392.352
100,393.772
