Percentage served,Time in ms
0,31.214
1,46.024
2,46.639
3,47.169
4,48.223
5,50.710
6,59.620
7,63.191
8,64.199
9,65.121
10,78.308
11,80.052
12,81.452
13,82.604
14,82.828
15,82.988
16,83.606
17,84.718
18,85.242
19,85.487
20,85.823
21,86.901
22,89.774
23,90.934
24,91.418
25,91.801
26,94.181
27,94.777
28,95.676
29,96.193
30,96.588
31,97.497
32,98.455
33,99.167
34,101.398
35,102.486
36,103.337
37,104.938
38,105.231
39,106.577
40,107.893
41,109.147
42,111.702
43,113.403
44,114.066
45,114.891
46,117.183
47,119.854
48,121.394
49,121.862
50,123.956
51,125.075
52,126.518
53,127.935
54,128.296
55,128.639
56,129.173
57,129.689
58,130.177
59,131.186
60,131.846
61,132.328
62,133.480
63,137.998
64,140.769
65,141.537
66,142.227
67,142.998
68,143.629
69,144.068
70,144.472
71,145.014
72,145.699
73,146.309
74,147.120
75,147.753
76,148.605
77,149.357
78,150.300
79,151.315
80,152.312
81,153.207
82,154.090
83,156.595
84,164.155
85,164.858
86,165.453
87,166.291
88,167.377
89,168.426
90,169.290
91,170.157
92,171.104
93,171.917
94,278.116
95,281.750
96,295.912
97,300.639
98,365.507
99,368.371
100,370.925
