Percentage served,Time in ms
0,4.638
1,14.179
2,19.018
3,19.560
4,19.929
5,20.359
6,20.750
7,21.358
8,21.850
9,22.169
10,22.542
11,23.376
12,23.955
13,24.967
14,25.231
15,25.425
16,25.968
17,26.562
18,27.142
19,27.736
20,28.400
21,32.454
22,34.712
23,46.266
24,51.570
25,52.057
26,74.392
27,75.048
28,82.106
29,87.468
30,88.181
31,90.894
32,92.958
33,93.012
34,93.068
35,93.178
36,93.640
37,94.091
38,94.937
39,95.932
40,98.127
41,100.558
42,104.622
43,105.275
44,106.191
45,116.842
46,118.572
47,119.573
48,120.375
49,121.154
50,122.334
51,123.397
52,124.178
53,124.466
54,124.704
55,125.046
56,125.368
57,125.510
58,125.687
59,125.853
60,126.387
61,127.166
62,127.611
63,128.652
64,129.572
65,130.457
66,131.033
67,131.604
68,132.264
69,132.697
70,133.128
71,133.556
72,134.000
73,134.928
74,135.391
75,135.956
76,136.540
77,137.239
78,138.838
79,141.067
80,143.940
81,145.171
82,145.461
83,146.584
84,146.978
85,147.333
86,147.449
87,147.602
88,147.716
89,147.892
90,148.381
91,149.051
92,149.604
93,150.575
94,152.875
95,303.101
96,351.658
97,354.887
98,360.094
99,362.129
100,364.142
