Percentage served,Time in ms
0,9.510
1,9.525
2,9.547
3,13.542
4,19.963
5,28.111
6,36.868
7,46.876
8,57.490
9,66.419
10,69.792
11,73.148
12,76.577
13,79.756
14,83.077
15,86.585
16,90.080
17,93.261
18,96.835
19,100.160
20,103.669
21,105.393
22,106.492
23,108.168
24,109.196
25,110.260
26,111.422
27,113.022
28,113.320
29,113.806
30,113.952
31,113.993
32,114.042
33,114.141
34,114.211
35,114.376
36,114.464
37,114.628
38,114.782
39,114.842
40,114.878
41,114.920
42,114.942
43,114.992
44,115.051
45,115.125
46,115.221
47,115.374
48,115.556
49,115.663
50,115.725
51,115.950
52,116.236
53,117.803
54,118.700
55,121.135
56,122.221
57,124.039
58,125.016
59,125.967
60,126.087
61,126.236
62,126.440
63,126.585
64,126.654
65,126.733
66,126.815
67,127.166
68,127.490
69,127.643
70,127.827
71,128.213
72,128.365
73,128.508
74,128.570
75,128.698
76,128.762
77,128.799
78,128.835
79,128.873
80,128.923
81,128.972
82,129.046
83,129.062
84,129.099
85,129.124
86,129.148
87,129.253
88,129.839
89,131.356
90,289.329
91,323.106
92,345.189
93,359.895
94,406.102
95,496.533
96,520.343
97,537.045
98,558.585
99,565.604
100,566.544
