Percentage served,Time in ms
0,10.106
1,16.996
2,24.927
3,34.021
4,44.690
5,56.469
6,71.124
7,76.442
8,79.832
9,83.503
10,87.203
11,91.270
12,95.256
13,99.763
14,103.725
15,108.657
16,112.500
17,116.681
18,120.724
19,122.660
20,123.848
21,125.500
22,126.869
23,127.885
24,129.581
25,131.608
26,133.525
27,135.003
28,136.382
29,137.769
30,139.124
31,140.217
32,140.247
33,140.332
34,140.464
35,140.563
36,140.635
37,140.663
38,140.683
39,140.723
40,141.150
41,141.241
42,141.368
43,141.418
44,141.540
45,141.560
46,141.592
47,141.635
48,141.868
49,142.253
50,142.421
51,142.589
52,142.769
53,142.896
54,143.787
55,144.746
56,144.854
57,144.945
58,145.235
59,145.457
60,145.686
61,145.840
62,146.288
63,146.422
64,146.472
65,146.571
66,146.660
67,146.778
68,146.804
69,146.843
70,146.900
71,148.209
72,148.355
73,148.588
74,148.976
75,149.064
76,149.189
77,149.365
78,149.413
79,149.455
80,149.512
81,149.719
82,149.825
83,149.920
84,149.947
85,150.028
86,150.121
87,150.182
88,151.254
89,295.783
90,316.057
91,324.632
92,344.839
93,406.588
94,432.786
95,505.828
96,563.481
97,611.913
98,672.744
99,673.940
100,675.158
