Percentage served,Time in ms
0,19.219
1,25.732
2,33.037
3,41.435
4,50.724
5,61.035
6,68.785
7,71.385
8,73.993
9,76.598
10,79.477
11,82.840
12,86.099
13,89.624
14,93.202
15,96.830
16,101.265
17,104.979
18,108.644
19,112.503
20,116.671
21,118.422
22,119.457
23,120.147
24,120.818
25,122.457
26,124.492
27,126.119
28,128.005
29,129.767
30,130.787
31,131.494
32,131.964
33,132.082
34,132.223
35,132.257
36,132.392
37,133.374
38,133.585
39,133.709
40,133.923
41,134.118
42,134.222
43,134.383
44,134.426
45,134.561
46,134.635
47,134.677
48,134.745
49,134.810
50,134.878
51,134.920
52,134.970
53,135.179
54,135.291
55,135.531
56,135.729
57,135.749
58,135.963
59,136.105
60,136.154
61,136.220
62,136.263
63,136.318
64,136.359
65,136.398
66,136.421
67,136.460
68,136.496
69,136.525
70,136.538
71,136.554
72,136.565
73,136.585
74,136.598
75,136.606
76,136.634
77,136.657
78,136.724
79,136.829
80,136.950
81,137.092
82,137.285
83,137.329
84,137.374
85,137.416
86,137.461
87,137.520
88,137.590
89,137.632
90,137.809
91,294.692
92,299.100
93,307.166
94,316.725
95,339.752
96,384.357
97,418.637
98,608.885
99,627.379
100,629.622
