Percentage served,Time in ms
0,49.611
1,64.578
2,80.966
3,96.907
4,101.179
5,105.574
6,109.849
7,114.097
8,118.546
9,122.835
10,127.319
11,131.793
12,137.358
13,141.637
14,147.074
15,152.213
16,157.854
17,163.965
18,169.987
19,173.881
20,175.529
21,177.473
22,179.913
23,181.454
24,182.276
25,183.577
26,185.321
27,185.508
28,185.689
29,185.871
30,186.278
31,186.498
32,186.578
33,186.670
34,186.715
35,186.771
36,186.888
37,186.984
38,187.034
39,187.075
40,187.176
41,187.252
42,187.378
43,187.623
44,187.872
45,187.958
46,188.211
47,188.650
48,189.944
49,191.727
50,192.048
51,192.892
52,193.226
53,193.459
54,193.670
55,194.374
56,194.469
57,194.655
58,194.765
59,194.979
60,195.067
61,195.179
62,195.225
63,195.369
64,195.855
65,196.261
66,199.486
67,203.360
68,204.544
69,204.880
70,204.964
71,205.025
72,205.091
73,205.180
74,205.211
75,205.236
76,205.616
77,205.908
78,206.076
79,206.137
80,206.273
81,206.559
82,206.695
83,207.885
84,339.781
85,343.912
86,372.802
87,380.888
88,447.913
89,526.857
90,557.170
91,574.480
92,622.775
93,701.972
94,803.434
95,834.418
96,841.205
97,851.674
98,860.857
99,872.434
100,880.462
