Percentage served,Time in ms
0,87.473
1,97.587
2,102.246
3,106.866
4,111.503
5,116.062
6,120.632
7,125.445
8,129.897
9,134.566
10,139.955
11,144.705
12,149.173
13,154.011
14,158.492
15,163.117
16,167.755
17,172.459
18,177.209
19,179.513
20,181.451
21,183.794
22,186.050
23,187.913
24,190.510
25,193.216
26,196.393
27,200.330
28,202.955
29,203.709
30,204.264
31,204.475
32,204.606
33,204.690
34,204.736
35,204.790
36,204.901
37,204.967
38,205.044
39,205.191
40,205.350
41,205.400
42,205.425
43,205.511
44,205.650
45,205.965
46,206.043
47,206.228
48,206.356
49,206.516
50,207.112
51,207.506
52,207.909
53,208.152
54,208.272
55,208.364
56,208.429
57,208.499
58,208.519
59,208.557
60,208.665
61,208.728
62,208.783
63,208.831
64,208.877
65,208.925
66,208.952
67,209.017
68,209.043
69,209.057
70,209.074
71,209.110
72,209.139
73,209.207
74,209.237
75,209.442
76,209.513
77,209.569
78,209.645
79,209.679
80,209.710
81,209.772
82,209.884
83,210.232
84,336.330
85,362.556
86,383.001
87,416.834
88,511.980
89,556.341
90,569.699
91,617.199
92,638.891
93,709.194
94,813.087
95,821.976
96,831.880
97,837.559
98,858.219
99,870.110
100,881.650
