Percentage served,Time in ms
0,10.308
1,70.378
2,142.755
3,144.256
4,145.793
5,147.235
6,148.627
7,150.524
8,151.826
9,151.905
10,152.123
11,152.175
12,152.236
13,152.340
14,152.437
15,152.559
16,152.704
17,152.801
18,152.860
19,152.923
20,153.027
21,153.267
22,153.653
23,153.884
24,154.026
25,154.249
26,154.869
27,155.601
28,156.013
29,156.971
30,158.561
31,160.426
32,161.727
33,162.233
34,162.556
35,162.705
36,162.784
37,162.822
38,162.928
39,162.983
40,163.010
41,163.027
42,163.046
43,163.084
44,163.141
45,163.207
46,163.301
47,163.635
48,164.333
49,165.337
50,167.516
51,169.369
52,169.856
53,171.631
54,173.151
55,173.638
56,174.139
57,175.035
58,175.787
59,176.477
60,177.107
61,177.246
62,177.979
63,178.281
64,178.598
65,178.746
66,193.020
67,225.939
68,228.983
69,232.752
70,236.230
71,241.186
72,244.599
73,248.649
74,251.895
75,255.881
76,259.431
77,264.024
78,267.686
79,272.163
80,275.994
81,279.667
82,284.283
83,289.787
84,294.836
85,298.416
86,314.141
87,331.721
88,370.217
89,395.040
90,460.988
91,494.120
92,559.197
93,629.485
94,742.458
95,796.378
96,811.060
97,843.251
98,862.703
99,886.197
100,895.499
