Percentage served,Time in ms
0,6.535
1,6.566
2,6.724
3,11.912
4,17.640
5,24.635
6,31.742
7,39.402
8,49.423
9,52.593
10,55.616
11,58.611
12,61.761
13,64.726
14,67.861
15,70.248
16,72.284
17,73.548
18,74.575
19,75.440
20,76.272
21,77.618
22,78.394
23,79.262
24,80.115
25,81.495
26,82.342
27,83.281
28,84.821
29,86.044
30,86.925
31,87.916
32,89.182
33,90.144
34,90.891
35,90.997
36,91.396
37,91.462
38,91.540
39,91.589
40,91.684
41,91.759
42,91.836
43,91.911
44,92.015
45,92.718
46,93.364
47,93.483
48,93.617
49,93.701
50,93.749
51,93.794
52,93.841
53,93.881
54,93.974
55,94.414
56,94.512
57,94.657
58,94.743
59,94.786
60,94.823
61,94.920
62,95.077
63,95.160
64,95.203
65,95.315
66,95.681
67,95.945
68,96.089
69,96.735
70,96.806
71,96.831
72,96.969
73,96.999
74,97.014
75,97.035
76,97.110
77,97.469
78,97.496
79,97.560
80,98.079
81,98.269
82,98.492
83,98.545
84,98.639
85,98.695
86,99.078
87,99.241
88,99.787
89,100.091
90,100.337
91,100.477
92,100.614
93,101.446
94,101.969
95,262.780
96,280.681
97,318.374
98,340.911
99,463.059
100,463.872
