Percentage served,Time in ms
0,34.008
1,41.636
2,49.719
3,53.256
4,55.388
5,57.639
6,59.854
7,62.071
8,64.241
9,66.603
10,68.819
11,71.086
12,73.501
13,75.793
14,78.105
15,79.347
16,80.446
17,81.260
18,82.110
19,82.994
20,83.985
21,85.153
22,86.106
23,87.332
24,88.146
25,88.948
26,89.794
27,90.599
28,91.640
29,92.458
30,93.239
31,94.220
32,96.057
33,96.860
34,97.755
35,98.728
36,98.783
37,98.879
38,99.309
39,99.710
40,100.434
41,100.466
42,100.482
43,100.505
44,100.542
45,100.565
46,100.623
47,100.698
48,100.711
49,100.724
50,100.732
51,100.740
52,100.747
53,100.760
54,100.774
55,100.787
56,100.799
57,100.813
58,100.829
59,100.844
60,100.893
61,100.928
62,100.958
63,100.980
64,101.062
65,101.117
66,101.174
67,101.225
68,101.302
69,101.437
70,101.584
71,101.640
72,101.725
73,101.893
74,101.947
75,101.999
76,102.032
77,102.053
78,102.066
79,102.075
80,102.096
81,102.111
82,102.160
83,102.197
84,102.250
85,102.300
86,102.458
87,102.563
88,102.692
89,102.734
90,102.803
91,102.865
92,103.774
93,279.921
94,286.226
95,294.135
96,303.017
97,310.172
98,318.542
99,334.946
100,350.179
