Percentage served,Time in ms
0,5.565
1,9.969
2,15.845
3,22.504
4,30.537
5,38.664
6,48.186
7,54.393
8,57.346
9,60.461
10,63.656
11,66.702
12,69.861
13,73.002
14,75.931
15,79.381
16,82.635
17,85.367
18,88.708
19,90.076
20,90.809
21,91.574
22,92.503
23,93.400
24,94.354
25,94.747
26,94.988
27,95.247
28,95.883
29,96.388
30,96.562
31,96.668
32,96.743
33,96.774
34,96.815
35,96.852
36,96.877
37,96.920
38,96.944
39,97.132
40,97.174
41,97.616
42,97.752
43,97.946
44,98.442
45,98.481
46,98.537
47,98.751
48,98.790
49,98.900
50,99.099
51,99.352
52,99.571
53,99.764
54,99.848
55,99.869
56,99.915
57,99.973
58,99.995
59,100.165
60,100.429
61,100.524
62,100.792
63,101.773
64,102.864
65,103.382
66,103.694
67,104.449
68,105.955
69,106.591
70,107.200
71,107.333
72,107.965
73,108.908
74,131.852
75,133.059
76,134.140
77,135.071
78,135.337
79,135.532
80,135.595
81,135.635
82,135.856
83,136.016
84,136.259
85,136.378
86,136.431
87,136.521
88,136.574
89,136.693
90,136.841
91,137.295
92,271.015
93,279.541
94,287.989
95,301.162
96,302.897
97,340.724
98,372.006
99,520.525
100,525.542
