Percentage served,Time in ms
0,127.219
1,179.237
2,192.742
3,205.959
4,219.497
5,233.345
6,246.947
7,258.928
8,262.285
9,267.891
10,273.320
11,278.009
12,280.286
13,281.530
14,283.304
15,284.032
16,284.568
17,284.894
18,285.171
19,285.341
20,285.580
21,285.718
22,286.038
23,286.284
24,286.687
25,287.041
26,287.238
27,287.463
28,287.634
29,287.782
30,287.949
31,288.297
32,288.575
33,288.818
34,289.059
35,289.212
36,289.438
37,289.559
38,289.719
39,289.795
40,289.949
41,290.032
42,290.105
43,290.215
44,290.347
45,290.471
46,290.624
47,290.791
48,291.021
49,291.247
50,291.480
51,291.712
52,292.349
53,293.483
54,294.638
55,295.549
56,296.298
57,297.031
58,297.855
59,298.529
60,298.804
61,299.000
62,299.225
63,299.513
64,299.933
65,301.569
66,302.138
67,302.634
68,303.878
69,306.889
70,307.430
71,310.005
72,311.726
73,313.082
74,314.934
75,318.475
76,319.353
77,440.212
78,547.775
79,714.770
80,735.404
81,744.916
82,774.368
83,852.761
84,864.304
85,875.138
86,894.903
87,918.020
88,940.790
89,957.096
90,971.885
91,988.126
92,996.216
93,1296.175
94,1319.809
95,1571.739
96,1625.047
97,1676.970
98,1958.434
99,2276.948
100,2684.302
