Percentage served,Time in ms
0,29.532
1,36.037
2,40.548
3,45.023
4,49.521
5,54.031
6,58.475
7,63.009
8,67.610
9,72.195
10,104.471
11,104.498
12,104.518
13,104.534
14,104.545
15,104.547
16,104.558
17,104.571
18,104.597
19,104.633
20,105.016
21,105.077
22,105.126
23,105.139
24,105.156
25,105.200
26,105.228
27,105.257
28,105.279
29,105.319
30,105.396
31,105.687
32,105.700
33,105.713
34,105.721
35,105.731
36,105.754
37,105.766
38,105.785
39,105.926
40,105.950
41,105.972
42,105.982
43,105.992
44,106.001
45,106.018
46,106.032
47,106.046
48,106.050
49,106.057
50,106.067
51,106.076
52,106.089
53,106.134
54,106.174
55,106.188
56,106.195
57,106.204
58,106.209
59,106.215
60,106.224
61,106.234
62,106.254
63,106.270
64,106.279
65,106.295
66,106.327
67,106.345
68,106.361
69,106.380
70,106.457
71,106.719
72,106.822
73,106.849
74,106.882
75,106.904
76,106.917
77,106.948
78,106.966
79,106.990
80,107.006
81,107.025
82,107.044
83,107.057
84,107.074
85,107.092
86,107.099
87,107.130
88,107.186
89,107.266
90,107.385
91,107.482
92,107.603
93,107.634
94,107.676
95,107.703
96,107.749
97,107.807
98,107.853
99,107.881
100,399.188
