Percentage served,Time in ms
0,32.850
1,37.400
2,41.869
3,46.520
4,51.186
5,55.796
6,60.417
7,65.024
8,69.730
9,74.315
10,105.737
11,105.766
12,106.133
13,106.171
14,106.190
15,106.201
16,106.219
17,106.237
18,106.256
19,106.267
20,106.276
21,106.288
22,106.296
23,106.310
24,106.319
25,106.336
26,106.383
27,106.459
28,106.479
29,106.498
30,106.508
31,106.520
32,106.534
33,106.554
34,106.563
35,106.573
36,106.586
37,106.607
38,106.631
39,106.650
40,106.662
41,106.672
42,106.681
43,106.687
44,106.706
45,106.716
46,106.732
47,106.746
48,106.768
49,106.779
50,106.788
51,106.803
52,106.816
53,106.826
54,106.836
55,106.845
56,106.850
57,106.856
58,106.863
59,106.874
60,106.879
61,106.890
62,106.911
63,106.928
64,106.940
65,106.948
66,106.957
67,106.972
68,106.980
69,106.986
70,106.993
71,107.008
72,107.025
73,107.036
74,107.045
75,107.054
76,107.065
77,107.074
78,107.080
79,107.088
80,107.104
81,107.129
82,107.167
83,107.186
84,107.215
85,107.229
86,107.260
87,107.304
88,107.331
89,107.380
90,109.098
91,109.169
92,109.203
93,109.229
94,109.262
95,109.278
96,109.300
97,109.326
98,109.346
99,109.369
100,688.524
