Percentage served,Time in ms
0,90.622
1,116.256
2,121.488
3,126.885
4,132.125
5,137.400
6,142.841
7,148.612
8,153.984
9,159.372
10,164.854
11,170.335
12,176.751
13,182.327
14,187.751
15,193.229
16,198.650
17,204.736
18,211.346
19,218.023
20,220.541
21,221.959
22,223.486
23,226.148
24,228.626
25,230.038
26,231.355
27,231.698
28,232.135
29,232.479
30,232.972
31,233.398
32,233.692
33,234.013
34,234.431
35,234.894
36,235.349
37,235.706
38,235.886
39,236.322
40,236.444
41,236.481
42,236.538
43,236.612
44,236.710
45,236.836
46,237.035
47,237.107
48,237.158
49,237.207
50,237.254
51,237.306
52,237.344
53,237.403
54,237.442
55,237.542
56,237.620
57,237.678
58,237.715
59,237.739
60,237.778
61,237.845
62,237.897
63,237.963
64,238.029
65,238.145
66,238.301
67,238.470
68,238.605
69,238.741
70,238.829
71,238.913
72,239.050
73,239.087
74,239.169
75,239.524
76,239.686
77,239.810
78,239.871
79,240.059
80,240.142
81,240.394
82,240.895
83,241.142
84,359.045
85,370.431
86,381.354
87,394.076
88,430.287
89,558.510
90,691.921
91,817.173
92,849.717
93,857.807
94,868.249
95,872.972
96,887.267
97,893.998
98,902.390
99,916.142
100,942.498
