Percentage served,Time in ms
0,16.453
1,27.792
2,41.842
3,58.227
4,75.160
5,97.229
6,104.729
7,109.789
8,115.469
9,121.104
10,126.257
11,131.739
12,139.325
13,145.507
14,151.064
15,156.471
16,161.870
17,167.923
18,174.771
19,180.777
20,186.548
21,188.305
22,188.373
23,188.458
24,188.557
25,188.659
26,188.794
27,188.886
28,189.047
29,189.347
30,189.621
31,190.040
32,190.511
33,190.751
34,192.657
35,194.103
36,194.992
37,196.159
38,196.796
39,197.039
40,197.551
41,197.796
42,197.952
43,198.043
44,198.121
45,198.192
46,198.347
47,198.486
48,198.620
49,198.710
50,198.775
51,198.913
52,199.009
53,199.174
54,199.349
55,199.697
56,200.439
57,200.918
58,201.473
59,201.859
60,202.442
61,202.863
62,203.531
63,204.144
64,204.291
65,204.464
66,204.671
67,204.780
68,205.056
69,205.425
70,205.594
71,206.325
72,206.733
73,206.993
74,207.768
75,208.155
76,208.245
77,208.363
78,208.742
79,208.852
80,209.089
81,209.206
82,209.662
83,210.224
84,329.219
85,334.880
86,353.640
87,367.262
88,372.280
89,390.770
90,489.968
91,551.154
92,576.513
93,604.344
94,633.345
95,767.847
96,770.926
97,853.749
98,867.621
99,878.854
100,898.395
