Percentage served,Time in ms
0,23.787
1,34.360
2,48.881
3,65.016
4,80.604
5,107.368
6,111.228
7,115.322
8,120.106
9,123.920
10,129.027
11,133.613
12,138.197
13,144.352
14,150.411
15,156.072
16,162.366
17,167.985
18,168.543
19,168.585
20,168.668
21,168.943
22,169.103
23,169.307
24,169.514
25,169.545
26,169.596
27,169.694
28,169.815
29,169.856
30,169.999
31,170.321
32,170.477
33,170.558
34,170.694
35,170.838
36,170.977
37,171.123
38,171.180
39,171.369
40,171.849
41,172.853
42,173.659
43,173.913
44,175.537
45,177.529
46,179.792
47,180.315
48,182.145
49,182.680
50,183.316
51,184.176
52,184.748
53,185.181
54,185.625
55,186.884
56,187.273
57,187.588
58,187.902
59,188.121
60,188.381
61,189.075
62,189.491
63,189.999
64,191.210
65,191.988
66,194.100
67,194.872
68,195.654
69,196.462
70,197.756
71,198.136
72,198.260
73,198.368
74,198.951
75,199.263
76,199.842
77,200.275
78,200.539
79,201.215
80,201.420
81,210.942
82,211.984
83,324.675
84,335.147
85,345.836
86,371.344
87,423.783
88,489.205
89,501.190
90,544.123
91,563.601
92,646.064
93,767.009
94,810.133
95,828.327
96,837.847
97,843.522
98,849.447
99,853.759
100,859.145
