Percentage served,Time in ms
0,5.889
1,6.240
2,14.796
3,26.409
4,44.101
5,50.505
6,55.969
7,60.876
8,66.376
9,71.418
10,77.079
11,82.892
12,86.193
13,87.480
14,87.590
15,87.635
16,87.650
17,87.668
18,87.693
19,87.716
20,87.751
21,87.782
22,87.816
23,87.841
24,87.891
25,87.918
26,87.932
27,87.947
28,87.985
29,88.031
30,88.061
31,88.106
32,88.123
33,88.198
34,88.300
35,88.337
36,88.378
37,88.470
38,88.507
39,88.570
40,88.590
41,88.607
42,88.639
43,88.684
44,88.721
45,88.763
46,88.820
47,88.854
48,88.892
49,88.925
50,88.981
51,89.156
52,89.247
53,89.847
54,90.118
55,90.275
56,90.398
57,90.480
58,90.611
59,90.654
60,90.880
61,91.026
62,91.113
63,91.274
64,91.493
65,91.663
66,91.776
67,91.888
68,91.995
69,92.130
70,92.269
71,92.352
72,92.467
73,92.542
74,92.632
75,92.709
76,92.853
77,92.960
78,93.138
79,93.247
80,93.410
81,93.459
82,93.647
83,93.833
84,93.947
85,94.053
86,94.139
87,94.202
88,94.261
89,94.303
90,94.438
91,94.813
92,95.702
93,268.829
94,284.786
95,336.126
96,531.878
97,561.647
98,763.325
99,775.027
100,786.107
