Percentage served,Time in ms
0,45.088
1,87.057
2,100.791
3,114.735
4,128.889
5,133.561
6,133.719
7,133.875
8,133.946
9,134.079
10,134.183
11,134.285
12,134.345
13,134.440
14,134.523
15,134.593
16,134.752
17,134.862
18,134.992
19,135.091
20,135.193
21,135.264
22,135.337
23,135.405
24,135.478
25,135.543
26,135.635
27,135.705
28,135.805
29,135.930
30,136.030
31,136.142
32,136.259
33,136.440
34,136.623
35,136.837
36,136.956
37,137.109
38,137.265
39,137.538
40,137.642
41,137.732
42,137.894
43,138.168
44,138.629
45,138.783
46,138.988
47,139.144
48,139.457
49,139.798
50,140.122
51,140.420
52,140.657
53,140.947
54,141.512
55,143.488
56,145.143
57,145.523
58,145.795
59,145.988
60,146.135
61,146.402
62,146.717
63,146.860
64,147.001
65,147.169
66,147.227
67,147.381
68,147.615
69,147.808
70,147.909
71,147.957
72,148.070
73,148.122
74,148.255
75,148.414
76,148.547
77,148.674
78,148.714
79,148.865
80,149.228
81,149.439
82,149.651
83,149.833
84,149.981
85,150.210
86,150.374
87,150.561
88,150.777
89,151.032
90,151.339
91,331.868
92,407.642
93,424.033
94,430.464
95,658.026
96,805.398
97,832.304
98,1158.329
99,1459.615
100,2494.501
