Percentage served,Time in ms
0,12.287
1,73.552
2,87.478
3,103.390
4,118.951
5,126.011
6,126.303
7,126.516
8,126.970
9,127.265
10,127.661
11,127.825
12,127.950
13,128.052
14,128.154
15,128.196
16,128.235
17,128.326
18,128.470
19,128.581
20,128.883
21,129.045
22,129.156
23,129.446
24,129.717
25,129.833
26,129.978
27,130.304
28,131.031
29,131.323
30,131.564
31,131.819
32,131.951
33,132.254
34,132.422
35,132.608
36,132.815
37,132.951
38,133.123
39,133.244
40,133.321
41,133.450
42,133.590
43,133.716
44,133.868
45,133.968
46,134.203
47,135.047
48,135.533
49,136.018
50,136.778
51,137.153
52,137.672
53,137.869
54,138.006
55,138.393
56,138.600
57,138.946
58,139.199
59,139.505
60,139.684
61,139.980
62,140.220
63,140.401
64,140.624
65,140.773
66,141.054
67,141.143
68,141.248
69,141.314
70,141.353
71,141.427
72,141.505
73,141.580
74,141.659
75,141.792
76,141.946
77,142.154
78,142.386
79,143.749
80,144.460
81,144.675
82,144.899
83,145.120
84,145.272
85,145.407
86,145.501
87,145.901
88,146.080
89,146.179
90,146.302
91,146.575
92,358.878
93,406.799
94,422.413
95,616.108
96,693.813
97,816.031
98,1142.657
99,1463.745
100,2485.656
