Percentage served,Time in ms
0,2.516
1,3.055
2,3.062
3,3.083
4,3.194
5,4.173
6,5.758
7,7.430
8,9.959
9,12.580
10,15.954
11,19.522
12,20.877
13,22.084
14,23.295
15,24.296
16,25.253
17,26.504
18,29.993
19,30.740
20,31.216
21,31.648
22,32.177
23,32.602
24,32.621
25,32.638
26,32.664
27,32.700
28,32.782
29,32.860
30,32.949
31,33.037
32,33.075
33,33.098
34,33.107
35,33.117
36,33.130
37,33.140
38,33.151
39,33.162
40,33.180
41,33.191
42,33.216
43,33.230
44,33.241
45,33.252
46,33.259
47,33.272
48,33.279
49,33.286
50,33.297
51,33.317
52,33.329
53,33.345
54,33.366
55,33.378
56,33.393
57,33.413
58,33.422
59,33.430
60,33.447
61,33.468
62,33.481
63,33.495
64,33.530
65,33.547
66,33.576
67,33.647
68,33.700
69,33.730
70,33.764
71,33.828
72,33.936
73,33.999
74,34.058
75,34.119
76,34.169
77,34.189
78,34.204
79,34.270
80,34.309
81,34.451
82,34.937
83,35.457
84,35.979
85,36.581
86,36.835
87,37.056
88,37.365
89,37.730
90,37.803
91,37.898
92,37.989
93,38.040
94,38.130
95,38.189
96,38.277
97,38.382
98,38.805
99,39.951
100,40.645
