Percentage served,Time in ms
0,30.914
1,62.676
2,71.603
3,81.019
4,88.405
5,90.388
6,90.506
7,90.556
8,91.029
9,91.577
10,91.685
11,91.736
12,91.786
13,91.840
14,91.882
15,91.923
16,91.975
17,92.004
18,92.045
19,92.076
20,92.095
21,92.119
22,92.158
23,92.215
24,92.250
25,92.280
26,92.315
27,92.386
28,92.434
29,92.475
30,92.521
31,92.607
32,92.676
33,92.795
34,93.013
35,93.261
36,93.869
37,95.392
38,95.505
39,95.646
40,95.727
41,95.852
42,95.968
43,96.116
44,96.228
45,96.322
46,96.433
47,96.815
48,97.193
49,97.559
50,97.730
51,97.948
52,98.303
53,98.730
54,99.187
55,99.294
56,99.375
57,99.936
58,100.254
59,100.364
60,100.454
61,100.572
62,100.625
63,100.788
64,101.000
65,101.226
66,101.337
67,101.428
68,101.487
69,101.531
70,101.602
71,101.704
72,101.792
73,101.873
74,102.026
75,102.249
76,102.742
77,102.944
78,103.273
79,103.465
80,103.594
81,103.695
82,103.810
83,103.952
84,104.274
85,104.404
86,104.511
87,104.817
88,104.955
89,105.326
90,105.700
91,106.166
92,264.605
93,335.528
94,353.159
95,362.467
96,550.698
97,609.326
98,786.870
99,1105.130
100,1639.860
