Percentage served,Time in ms
0,15.278
1,58.870
2,67.986
3,78.977
4,86.646
5,87.021
6,87.202
7,87.899
8,89.556
9,91.041
10,92.573
11,92.932
12,93.030
13,93.144
14,93.257
15,93.368
16,93.574
17,93.737
18,94.230
19,95.145
20,95.347
21,95.559
22,95.786
23,96.000
24,96.359
25,96.842
26,97.078
27,97.278
28,97.429
29,97.797
30,97.981
31,98.202
32,98.259
33,98.373
34,98.525
35,98.729
36,98.993
37,99.077
38,99.184
39,99.271
40,99.399
41,99.726
42,99.844
43,100.423
44,100.607
45,100.743
46,101.046
47,101.189
48,101.411
49,101.834
50,101.983
51,102.076
52,102.136
53,102.169
54,102.208
55,102.372
56,102.519
57,102.628
58,102.779
59,102.938
60,103.172
61,103.320
62,103.418
63,103.505
64,103.587
65,103.693
66,103.767
67,103.848
68,103.969
69,104.053
70,104.170
71,104.363
72,104.479
73,104.584
74,104.725
75,104.908
76,105.009
77,105.068
78,105.124
79,105.200
80,105.273
81,105.384
82,105.525
83,105.673
84,105.769
85,105.845
86,105.985
87,106.207
88,106.361
89,106.509
90,106.649
91,107.229
92,108.047
93,283.187
94,347.234
95,356.731
96,539.345
97,617.105
98,788.181
99,803.383
100,1499.926
