Percentage served,Time in ms
0,2.587
1,40.231
2,52.151
3,63.447
4,76.219
5,80.591
6,80.636
7,80.668
8,80.751
9,80.801
10,80.883
11,80.980
12,81.048
13,81.076
14,81.111
15,81.192
16,81.281
17,81.322
18,81.453
19,81.634
20,81.745
21,81.871
22,81.943
23,81.978
24,82.011
25,82.058
26,82.094
27,82.122
28,82.226
29,82.267
30,82.307
31,82.337
32,82.369
33,82.383
34,82.398
35,82.427
36,82.591
37,82.623
38,82.699
39,82.801
40,82.865
41,82.927
42,83.006
43,83.365
44,83.830
45,84.303
46,84.547
47,84.657
48,84.917
49,85.487
50,85.715
51,85.977
52,86.036
53,86.567
54,87.517
55,88.083
56,88.501
57,88.696
58,88.806
59,88.856
60,88.939
61,89.022
62,89.101
63,89.139
64,89.233
65,89.349
66,89.371
67,89.402
68,89.464
69,89.531
70,89.662
71,89.717
72,89.769
73,89.807
74,89.849
75,89.919
76,89.941
77,89.983
78,90.031
79,90.150
80,90.692
81,90.888
82,91.154
83,91.429
84,91.733
85,92.020
86,92.412
87,92.494
88,92.536
89,92.602
90,92.660
91,92.738
92,93.065
93,93.283
94,93.427
95,96.374
96,97.596
97,99.442
98,99.970
99,101.532
100,1113.954
