Percentage served,Time in ms
0,101.369
1,135.093
2,152.766
3,160.616
4,160.894
5,161.498
6,161.694
7,161.912
8,162.266
9,162.569
10,162.967
11,163.346
12,163.602
13,163.751
14,163.822
15,163.946
16,164.140
17,164.233
18,164.359
19,164.505
20,164.599
21,164.830
22,164.960
23,165.031
24,165.089
25,165.224
26,165.307
27,165.383
28,165.453
29,165.534
30,165.630
31,165.735
32,165.877
33,166.022
34,166.125
35,166.247
36,166.386
37,166.600
38,166.833
39,167.064
40,167.347
41,167.542
42,167.731
43,167.937
44,168.117
45,168.453
46,168.777
47,169.000
48,169.166
49,169.384
50,169.567
51,169.732
52,170.021
53,170.248
54,170.487
55,170.772
56,171.586
57,172.534
58,173.142
59,174.189
60,174.866
61,177.336
62,178.627
63,179.694
64,180.255
65,180.489
66,180.763
67,181.035
68,181.436
69,181.695
70,182.025
71,182.222
72,182.494
73,182.745
74,183.097
75,183.912
76,184.222
77,184.406
78,184.850
79,185.963
80,186.624
81,187.199
82,187.589
83,187.946
84,188.191
85,188.346
86,188.578
87,372.893
88,450.716
89,457.280
90,473.447
91,482.416
92,687.531
93,768.064
94,828.278
95,864.150
96,883.118
97,1190.712
98,1532.862
99,2204.524
100,3276.217
