Percentage served,Time in ms
0,120.054
1,124.999
2,129.999
3,134.986
4,139.771
5,144.541
6,149.752
7,154.707
8,159.580
9,164.648
10,169.305
11,174.290
12,179.295
13,185.792
14,190.877
15,195.833
16,205.388
17,208.743
18,209.755
19,210.554
20,210.964
21,211.780
22,212.414
23,212.812
24,212.966
25,213.079
26,213.167
27,213.294
28,213.437
29,213.558
30,213.675
31,213.732
32,213.836
33,213.897
34,213.929
35,213.960
36,214.034
37,214.065
38,214.115
39,214.212
40,214.389
41,214.498
42,214.597
43,214.732
44,214.895
45,214.994
46,215.033
47,215.075
48,215.136
49,215.191
50,215.243
51,215.316
52,215.372
53,215.426
54,215.521
55,215.581
56,215.623
57,215.653
58,215.685
59,215.713
60,215.765
61,215.876
62,215.945
63,216.027
64,216.167
65,216.322
66,216.443
67,216.606
68,216.667
69,216.690
70,216.722
71,216.798
72,216.958
73,217.257
74,217.486
75,217.663
76,217.884
77,217.975
78,218.111
79,218.323
80,218.669
81,219.250
82,220.673
83,220.817
84,336.377
85,347.792
86,353.964
87,365.304
88,381.697
89,393.105
90,426.199
91,498.637
92,566.126
93,595.535
94,618.129
95,686.051
96,813.099
97,855.296
98,866.710
99,874.600
100,916.961
