Percentage served,Time in ms
0,122.073
1,127.286
2,132.945
3,138.726
4,145.859
5,151.953
6,157.799
7,163.618
8,169.116
9,174.913
10,180.574
11,186.095
12,192.287
13,198.037
14,203.540
15,209.141
16,214.735
17,220.921
18,226.786
19,232.515
20,235.011
21,235.235
22,235.758
23,236.594
24,237.273
25,237.617
26,238.261
27,240.956
28,241.776
29,242.105
30,242.470
31,242.633
32,242.803
33,242.946
34,243.049
35,243.125
36,243.222
37,243.270
38,243.333
39,243.476
40,243.654
41,243.857
42,244.319
43,244.568
44,245.234
45,245.576
46,246.583
47,247.301
48,247.458
49,247.662
50,248.170
51,249.743
52,250.168
53,250.738
54,251.561
55,253.099
56,254.535
57,254.797
58,255.003
59,255.327
60,255.574
61,255.624
62,255.742
63,255.993
64,256.244
65,256.478
66,256.559
67,256.723
68,256.857
69,256.982
70,257.172
71,257.512
72,257.838
73,258.511
74,260.927
75,261.797
76,262.082
77,262.510
78,262.829
79,367.096
80,381.317
81,390.195
82,406.000
83,417.686
84,429.205
85,467.338
86,555.836
87,588.885
88,624.833
89,635.991
90,649.269
91,776.193
92,841.952
93,876.523
94,896.066
95,912.996
96,920.234
97,930.710
98,953.170
99,956.071
100,1030.827
