Percentage served,Time in ms
0,113.336
1,118.330
2,123.358
3,130.890
4,136.471
5,141.163
6,146.038
7,151.151
8,156.442
9,161.561
10,167.196
11,172.166
12,177.361
13,182.338
14,187.436
15,192.778
16,198.000
17,203.110
18,204.658
19,206.089
20,207.939
21,209.597
22,212.540
23,214.647
24,214.917
25,215.630
26,216.001
27,216.254
28,216.643
29,216.865
30,217.001
31,217.153
32,217.234
33,217.372
34,217.595
35,217.751
36,217.904
37,218.069
38,218.547
39,219.067
40,219.274
41,219.476
42,219.575
43,219.743
44,219.873
45,220.068
46,220.260
47,221.905
48,222.593
49,222.869
50,222.978
51,223.202
52,223.548
53,223.902
54,224.504
55,224.873
56,225.010
57,225.329
58,225.600
59,226.567
60,226.881
61,227.091
62,227.215
63,227.295
64,227.502
65,227.739
66,228.081
67,228.136
68,228.172
69,228.197
70,228.244
71,228.404
72,228.538
73,228.681
74,228.717
75,228.809
76,229.002
77,229.311
78,229.515
79,229.683
80,229.813
81,229.963
82,230.355
83,230.859
84,231.762
85,232.383
86,377.192
87,438.735
88,475.103
89,509.684
90,568.398
91,579.883
92,837.446
93,844.792
94,852.140
95,868.665
96,881.442
97,888.961
98,902.801
99,912.228
100,991.903
