Percentage served,Time in ms
0,108.106
1,131.531
2,137.067
3,142.550
4,148.055
5,153.607
6,159.117
7,165.341
8,170.867
9,176.653
10,182.490
11,188.261
12,194.356
13,200.197
14,206.131
15,212.049
16,217.816
17,224.757
18,231.291
19,238.096
20,244.137
21,249.092
22,250.752
23,250.877
24,251.374
25,251.825
26,252.059
27,252.394
28,252.576
29,252.916
30,253.039
31,253.315
32,254.353
33,255.797
34,256.201
35,256.784
36,257.811
37,259.330
38,260.041
39,260.695
40,261.093
41,261.520
42,262.158
43,262.927
44,263.387
45,263.973
46,264.836
47,265.306
48,265.681
49,266.179
50,266.452
51,266.701
52,266.962
53,267.148
54,267.312
55,267.401
56,267.536
57,267.563
58,267.648
59,267.801
60,267.920
61,268.033
62,268.157
63,268.618
64,268.926
65,269.050
66,269.168
67,269.284
68,269.449
69,269.585
70,269.804
71,270.060
72,270.319
73,270.525
74,270.686
75,270.835
76,270.954
77,271.048
78,271.219
79,271.419
80,271.627
81,271.732
82,271.840
83,273.461
84,381.302
85,399.481
86,414.497
87,514.952
88,650.793
89,713.803
90,833.782
91,845.908
92,862.343
93,875.046
94,886.181
95,896.680
96,911.822
97,921.010
98,928.563
99,944.555
100,1035.311
