Percentage served,Time in ms
0,103.201
1,107.321
2,111.257
3,115.299
4,119.306
5,123.458
6,127.659
7,133.024
8,137.106
9,141.366
10,145.101
11,148.962
12,153.068
13,157.220
14,162.179
15,166.630
16,171.130
17,175.585
18,179.157
19,180.920
20,182.692
21,185.339
22,188.314
23,190.350
24,191.095
25,191.861
26,192.329
27,192.539
28,192.648
29,192.803
30,192.904
31,193.241
32,193.660
33,193.896
34,194.078
35,194.307
36,194.564
37,194.889
38,195.177
39,195.477
40,195.623
41,195.858
42,196.152
43,196.378
44,196.517
45,196.804
46,197.159
47,197.982
48,198.478
49,199.189
50,199.503
51,199.807
52,200.038
53,200.183
54,200.431
55,200.668
56,200.926
57,201.014
58,201.078
59,201.318
60,201.372
61,201.407
62,201.456
63,201.499
64,201.561
65,201.592
66,201.663
67,201.696
68,201.764
69,201.873
70,202.013
71,202.069
72,202.178
73,202.303
74,202.386
75,202.450
76,202.694
77,203.047
78,203.748
79,204.120
80,204.409
81,204.833
82,205.131
83,205.675
84,205.837
85,205.997
86,206.201
87,348.911
88,367.237
89,383.893
90,462.984
91,517.179
92,746.307
93,809.183
94,823.815
95,831.501
96,837.526
97,849.121
98,857.959
99,863.206
100,893.452
