Percentage served,Time in ms
0,5.020
1,5.030
2,6.290
3,11.561
4,17.571
5,24.863
6,32.897
7,41.692
8,47.510
9,50.117
10,52.968
11,55.400
12,57.916
13,60.471
14,63.300
15,65.938
16,68.403
17,70.486
18,71.391
19,72.685
20,73.506
21,74.482
22,75.407
23,76.206
24,77.042
25,77.843
26,78.723
27,79.555
28,80.467
29,81.335
30,82.100
31,83.442
32,84.263
33,85.140
34,86.164
35,86.751
36,87.116
37,87.535
38,87.879
39,88.161
40,88.321
41,88.384
42,88.418
43,88.439
44,88.477
45,88.517
46,88.545
47,88.617
48,88.712
49,88.758
50,88.801
51,88.908
52,88.978
53,89.059
54,89.103
55,89.195
56,89.225
57,89.312
58,89.374
59,89.535
60,89.756
61,89.824
62,89.899
63,90.007
64,90.038
65,90.130
66,90.175
67,90.256
68,90.304
69,90.348
70,90.397
71,90.448
72,90.526
73,90.564
74,90.578
75,90.604
76,90.623
77,90.674
78,90.731
79,90.779
80,90.806
81,90.834
82,90.863
83,91.024
84,91.095
85,91.139
86,91.165
87,91.219
88,91.342
89,91.402
90,91.440
91,91.490
92,91.626
93,91.727
94,92.194
95,92.779
96,256.420
97,286.511
98,316.882
99,325.271
100,333.153
