Percentage served,Time in ms
0,4.925
1,4.953
2,8.492
3,14.366
4,21.219
5,29.229
6,38.650
7,48.870
8,51.179
9,53.877
10,56.642
11,59.362
12,62.022
13,64.942
14,67.710
15,70.348
16,73.050
17,74.958
18,75.686
19,76.440
20,77.152
21,78.154
22,79.395
23,80.261
24,81.120
25,82.049
26,83.175
27,84.083
28,85.061
29,86.417
30,87.348
31,88.231
32,89.325
33,90.519
34,91.529
35,92.702
36,94.194
37,94.951
38,95.048
39,95.069
40,95.085
41,95.100
42,95.123
43,95.159
44,95.194
45,95.254
46,95.322
47,95.419
48,95.465
49,95.483
50,95.519
51,95.549
52,95.598
53,95.617
54,95.635
55,95.644
56,95.661
57,95.681
58,95.715
59,95.748
60,95.807
61,95.863
62,95.948
63,96.087
64,96.187
65,96.242
66,96.413
67,96.444
68,96.577
69,96.940
70,97.145
71,97.270
72,97.405
73,97.546
74,97.660
75,97.755
76,97.947
77,98.115
78,98.341
79,98.367
80,98.382
81,98.405
82,98.440
83,98.509
84,98.752
85,98.928
86,98.968
87,99.075
88,99.744
89,99.817
90,99.895
91,99.974
92,100.041
93,100.139
94,100.193
95,263.002
96,274.374
97,288.469
98,310.839
99,320.004
100,479.642
