Percentage served,Time in ms
0,4.807
1,4.813
2,4.832
3,5.248
4,8.920
5,13.820
6,18.283
7,24.638
8,31.073
9,38.499
10,40.580
11,42.702
12,44.405
13,46.575
14,48.735
15,50.742
16,52.872
17,55.237
18,57.657
19,59.354
20,61.127
21,62.381
22,63.430
23,64.433
24,65.403
25,66.224
26,67.643
27,68.839
28,69.716
29,70.648
30,71.460
31,73.364
32,74.190
33,75.064
34,76.173
35,77.228
36,77.623
37,77.692
38,77.785
39,77.858
40,77.898
41,77.939
42,77.966
43,77.985
44,78.001
45,78.011
46,78.025
47,78.043
48,78.072
49,78.085
50,78.119
51,78.132
52,78.146
53,78.169
54,78.199
55,78.246
56,78.327
57,78.541
58,78.706
59,78.790
60,78.849
61,78.900
62,78.963
63,79.064
64,79.258
65,79.356
66,79.387
67,79.409
68,79.427
69,79.452
70,79.476
71,79.509
72,79.546
73,79.715
74,80.229
75,80.488
76,81.202
77,81.521
78,81.863
79,82.002
80,82.020
81,82.084
82,82.268
83,82.335
84,82.368
85,82.418
86,82.521
87,82.546
88,82.568
89,82.596
90,82.842
91,84.003
92,84.218
93,84.262
94,84.301
95,85.253
96,254.723
97,262.903
98,264.263
99,273.155
100,301.886
