Percentage served,Time in ms
0,17.093
1,21.567
2,26.923
3,32.147
4,37.920
5,44.249
6,47.314
7,49.133
8,51.012
9,52.944
10,54.892
11,56.976
12,59.205
13,61.913
14,64.824
15,67.733
16,69.811
17,70.867
18,71.935
19,72.834
20,73.628
21,74.559
22,75.588
23,76.820
24,77.627
25,78.368
26,79.286
27,80.214
28,81.155
29,81.801
30,82.812
31,83.773
32,84.671
33,85.116
34,85.447
35,85.843
36,85.912
37,86.159
38,86.222
39,86.730
40,86.898
41,87.191
42,87.467
43,87.560
44,87.631
45,87.742
46,88.169
47,88.248
48,88.596
49,88.746
50,88.887
51,88.925
52,89.281
53,89.336
54,89.531
55,89.582
56,89.621
57,89.734
58,89.782
59,89.807
60,89.833
61,89.862
62,89.878
63,89.893
64,89.921
65,89.963
66,90.037
67,90.158
68,90.187
69,90.217
70,90.271
71,90.300
72,90.334
73,90.352
74,90.394
75,90.423
76,90.482
77,90.796
78,91.132
79,91.177
80,91.241
81,91.274
82,91.301
83,91.325
84,91.362
85,91.440
86,91.500
87,91.585
88,91.611
89,91.653
90,91.697
91,91.816
92,92.014
93,92.920
94,93.460
95,256.211
96,257.634
97,272.151
98,325.067
99,333.075
100,445.049
