Percentage served,Time in ms
0,14.419
1,63.458
2,63.741
3,64.169
4,64.386
5,64.495
6,64.589
7,64.646
8,80.802
9,84.452
10,88.482
11,88.886
12,89.213
13,89.394
14,89.836
15,90.409
16,91.594
17,96.271
18,96.804
19,97.107
20,97.515
21,97.783
22,100.639
23,101.193
24,102.340
25,103.225
26,104.125
27,104.841
28,105.868
29,106.602
30,107.662
31,108.904
32,110.220
33,112.757
34,115.576
35,116.540
36,117.010
37,117.820
38,118.320
39,119.005
40,119.452
41,119.773
42,120.730
43,121.473
44,121.687
45,122.280
46,122.880
47,123.575
48,124.052
49,124.664
50,124.917
51,125.113
52,127.297
53,128.281
54,129.119
55,135.688
56,136.562
57,136.943
58,137.403
59,137.837
60,138.540
61,139.433
62,140.547
63,141.345
64,143.144
65,143.864
66,145.740
67,147.980
68,149.112
69,150.161
70,152.362
71,155.645
72,156.773
73,157.044
74,160.254
75,167.136
76,167.568
77,171.792
78,174.100
79,187.010
80,194.497
81,196.227
82,214.514
83,218.970
84,220.317
85,233.464
86,237.526
87,240.482
88,240.881
89,240.993
90,241.086
91,241.216
92,241.304
93,241.360
94,241.468
95,241.809
96,242.786
97,320.926
98,404.752
99,438.517
100,441.143
