Percentage served,Time in ms
0,22.103
1,40.235
2,40.736
3,42.060
4,42.791
5,47.316
6,56.730
7,58.619
8,58.786
9,64.322
10,66.466
11,67.291
12,68.345
13,69.238
14,70.377
15,73.789
16,77.812
17,79.024
18,79.274
19,79.862
20,81.955
21,83.200
22,84.006
23,84.397
24,84.587
25,84.761
26,85.335
27,85.550
28,85.876
29,86.166
30,86.426
31,86.606
32,87.540
33,91.734
34,96.797
35,97.578
36,98.903
37,99.975
38,100.954
39,101.904
40,102.842
41,103.958
42,105.199
43,105.864
44,106.076
45,106.468
46,106.744
47,107.059
48,107.300
49,107.529
50,107.571
51,107.740
52,107.878
53,108.033
54,108.241
55,108.613
56,111.347
57,111.708
58,115.143
59,118.327
60,119.583
61,120.169
62,121.026
63,121.646
64,122.125
65,122.767
66,123.651
67,124.043
68,124.407
69,124.641
70,125.215
71,125.688
72,125.805
73,126.295
74,134.038
75,137.251
76,138.419
77,139.339
78,140.182
79,140.978
80,141.901
81,142.421
82,142.951
83,143.793
84,144.735
85,145.694
86,146.866
87,147.957
88,149.100
89,150.032
90,150.984
91,302.214
92,306.025
93,311.624
94,341.627
95,344.921
96,349.768
97,352.760
98,354.688
99,356.795
100,358.704
