Percentage served,Time in ms
0,3.591
1,25.263
2,31.869
3,34.256
4,37.553
5,42.450
6,43.899
7,46.113
8,46.671
9,47.010
10,47.181
11,48.337
12,48.555
13,48.842
14,49.403
15,50.195
16,50.998
17,51.552
18,52.546
19,53.170
20,58.124
21,59.245
22,60.193
23,60.778
24,69.571
25,71.868
26,76.624
27,79.250
28,87.928
29,90.236
30,90.646
31,91.496
32,96.187
33,101.129
34,102.477
35,102.821
36,104.337
37,104.603
38,105.535
39,106.139
40,106.628
41,107.112
42,108.028
43,109.102
44,110.299
45,113.808
46,114.114
47,114.322
48,114.927
49,115.185
50,115.981
51,117.098
52,117.503
53,117.702
54,118.435
55,119.410
56,120.167
57,121.110
58,126.600
59,126.664
60,126.731
61,126.801
62,127.880
63,131.975
64,132.779
65,132.917
66,133.405
67,134.206
68,134.589
69,134.819
70,135.336
71,135.617
72,135.720
73,136.323
74,137.194
75,137.839
76,138.529
77,142.737
78,147.928
79,148.503
80,149.195
81,149.493
82,149.602
83,150.229
84,151.202
85,152.242
86,153.332
87,154.237
88,155.335
89,156.123
90,156.660
91,156.773
92,157.001
93,157.929
94,158.589
95,159.534
96,160.302
97,160.438
98,161.066
99,162.058
100,181.530
