Percentage served,Time in ms
0,41.063
1,56.695
2,57.423
3,57.648
4,66.901
5,72.082
6,74.198
7,80.192
8,80.623
9,80.846
10,83.621
11,84.280
12,84.775
13,85.073
14,85.455
15,85.750
16,86.058
17,86.296
18,86.722
19,88.987
20,90.517
21,91.223
22,91.959
23,92.589
24,93.554
25,94.343
26,95.205
27,96.124
28,97.105
29,99.268
30,102.393
31,102.543
32,102.823
33,102.975
34,104.039
35,104.691
36,105.452
37,106.361
38,106.767
39,107.499
40,107.937
41,111.191
42,112.887
43,114.067
44,115.715
45,115.796
46,116.051
47,116.542
48,117.278
49,117.813
50,118.645
51,121.698
52,122.318
53,122.815
54,123.821
55,125.140
56,126.238
57,127.438
58,128.314
59,129.673
60,130.421
61,130.959
62,131.769
63,133.690
64,134.862
65,136.451
66,141.944
67,143.572
68,143.696
69,143.729
70,143.780
71,144.805
72,146.025
73,146.286
74,147.183
75,149.254
76,150.119
77,150.458
78,151.476
79,152.096
80,152.435
81,152.962
82,153.544
83,154.462
84,154.887
85,157.146
86,165.660
87,166.589
88,167.796
89,168.860
90,170.074
91,171.246
92,172.613
93,173.812
94,174.874
95,175.980
96,177.036
97,178.021
98,178.971
99,180.019
100,220.248
