Percentage served,Time in ms
0,5.600
1,5.611
2,5.625
3,9.898
4,14.945
5,20.771
6,26.823
7,33.604
8,40.694
9,45.051
10,47.016
11,49.520
12,51.591
13,53.674
14,55.764
15,57.763
16,60.009
17,62.040
18,64.452
19,66.317
20,67.244
21,67.965
22,69.449
23,69.602
24,69.922
25,70.154
26,70.239
27,70.340
28,70.371
29,70.395
30,70.644
31,70.722
32,70.775
33,70.842
34,71.149
35,71.243
36,71.316
37,71.416
38,71.563
39,71.843
40,71.860
41,71.898
42,72.237
43,72.261
44,72.486
45,72.600
46,72.839
47,73.261
48,73.479
49,73.537
50,73.613
51,73.639
52,73.787
53,73.903
54,73.947
55,73.973
56,73.984
57,74.004
58,74.101
59,74.119
60,74.190
61,74.242
62,74.316
63,74.578
64,74.909
65,75.264
66,75.491
67,75.699
68,75.840
69,75.888
70,75.913
71,76.016
72,76.077
73,76.145
74,76.174
75,76.210
76,76.255
77,76.350
78,76.384
79,76.414
80,76.530
81,76.559
82,76.696
83,76.799
84,77.508
85,77.909
86,78.194
87,78.594
88,78.985
89,79.150
90,79.187
91,79.323
92,79.680
93,79.788
94,257.900
95,259.186
96,260.349
97,268.356
98,276.303
99,298.063
100,306.460
