Percentage served,Time in ms
0,5.678
1,5.696
2,5.706
3,10.297
4,15.191
5,20.602
6,27.098
7,34.254
8,42.062
9,45.558
10,47.683
11,49.941
12,51.992
13,54.195
14,56.398
15,58.651
16,60.968
17,63.311
18,65.557
19,66.885
20,67.736
21,68.502
22,69.178
23,70.500
24,71.239
25,71.375
26,71.583
27,71.810
28,72.096
29,72.391
30,72.425
31,72.632
32,72.926
33,73.343
34,73.388
35,73.421
36,73.716
37,74.079
38,74.193
39,74.329
40,74.374
41,74.447
42,74.661
43,74.882
44,74.910
45,74.949
46,75.069
47,75.123
48,75.157
49,75.215
50,75.257
51,75.279
52,75.303
53,75.362
54,75.451
55,75.664
56,75.791
57,75.937
58,76.147
59,76.176
60,76.205
61,76.322
62,76.803
63,77.172
64,77.638
65,77.742
66,77.781
67,77.847
68,77.874
69,77.888
70,77.927
71,77.980
72,78.033
73,78.129
74,78.323
75,78.379
76,78.427
77,78.503
78,78.598
79,78.680
80,78.719
81,78.812
82,78.897
83,79.005
84,79.071
85,79.233
86,79.325
87,79.493
88,79.672
89,79.741
90,79.830
91,79.918
92,79.996
93,80.220
94,80.441
95,255.374
96,263.364
97,264.706
98,273.479
99,287.542
100,308.320
